x1,x2,x3,x4,y1
   7.29094,   8.09587,   7.84109,   9.63964,   1.97046
   2.96259,   5.74211,   7.01156,   1.57347,   6.10726
   5.07844,   5.92893,   2.69499,   1.62263,   1.36869
   4.99127,   3.29835,   4.50390,   5.99011,   2.25273
   7.59929,   5.06613,   3.40284,   7.20267,   4.56680
   4.78825,   7.69248,   2.80459,   6.29441,   4.54020
   8.01193,   6.53048,   2.12388,   6.69931,   4.80929
   9.85475,   3.08866,   9.08140,   2.39488,   9.51260
   8.88239,   1.45687,   8.82307,   7.83037,   7.49159
   8.02374,   1.16615,   3.01744,   6.81321,   7.83801
   7.99848,   9.22308,   1.52364,   7.11981,   5.72859
   3.26887,   8.80062,   3.81278,   6.88644,   6.32832
   2.54103,   2.73017,   8.35099,   5.18400,   3.17264
   6.99918,   4.22856,   5.12790,   1.73801,   4.37809
   7.29026,   1.24049,   5.90762,   8.97683,   6.78379
   7.22733,   7.11156,   9.96280,   3.43102,   6.53280
   6.87031,   8.83840,   9.30295,   3.74130,   5.89960
   1.92339,   7.09485,   5.02566,   5.89975,   5.24481
   2.39138,   4.83842,   2.11455,   3.41478,   2.77103
   5.11316,   3.37994,   5.21079,   1.60144,   4.00393
   5.02360,   8.32201,   7.65016,   6.35676,   3.54294
   5.88953,   9.20880,   8.23869,   4.35154,   5.11151
   8.05114,   1.10726,   9.76077,   8.51818,   7.05418
   5.20567,   9.96336,   1.87046,   7.41638,   7.30704
   8.73964,   3.65591,   2.02404,   2.13201,   5.08488
   1.71253,   4.97288,   7.52164,   2.58421,   5.91676
   8.15605,   6.48093,   4.41769,   7.31427,   3.34607
   4.71276,   6.68395,   6.68651,   9.39575,   3.35046
   3.57709,   5.68185,   8.44880,   5.61824,   3.52733
   2.95141,   7.07506,   6.00281,   8.47381,   4.80732
   3.25464,   9.50178,   2.87700,   5.49479,   6.77344
   1.91409,   7.70345,   3.35300,   9.70633,   8.59543
   5.65618,   7.51983,   5.31813,   6.46853,   2.19012
   8.44800,   5.17907,   6.63979,   7.43631,   3.36457
   6.05465,   9.71959,   3.64575,   8.84561,   6.36163
   3.05727,   4.57160,   3.88182,   6.45767,   2.98801
   1.36152,   4.58363,   9.55505,   9.30365,   3.23191
   2.91877,   8.05712,   3.93772,   3.84194,   5.13924
   4.63094,   7.75662,   6.74378,   8.66513,   3.66899
   7.67083,   1.64394,   8.33668,   5.12076,   6.83122
   9.34117,   6.06596,   9.04692,   9.92115,   3.38987
   1.68230,   5.65699,   6.27230,   6.07856,   3.97941
   8.58496,   9.45524,   1.63883,   7.94450,   6.36544
   1.32632,   2.72625,   9.48483,   1.19242,   8.40976
   9.73177,   5.09414,   6.82121,   1.61023,   6.97581
   1.54058,   4.31300,   3.95963,   3.32556,   2.84400
   2.53021,   7.02270,   1.61269,   6.63043,   6.73500
   4.80980,   9.00729,   1.72805,   2.25866,   4.23090
   2.14973,   5.23715,   5.56158,   6.84345,   3.34295
   9.95778,   2.06219,   2.87338,   9.92621,  10.58691
   2.23846,   3.61478,   9.03328,   8.86760,   1.38626
   3.41256,   7.75986,   6.99059,   1.81181,   6.76157
   6.58132,   6.59230,   3.72754,   6.87497,   3.14746
   1.61376,   4.44639,   7.83333,   8.79817,   2.99245
   8.36449,   2.16095,   1.02329,   8.56222,   9.76316
   3.09439,   5.28975,   9.83230,   7.68657,   3.06981
   3.51164,   5.81773,   8.86241,   6.89125,   3.03373
   4.02449,   9.54476,   3.26902,   1.70991,   5.73622
   4.64363,   4.41360,   6.02628,   1.41403,   4.61799
   7.27369,   2.46274,   1.30003,   6.63526,   7.18401
   5.98582,   3.19318,   9.67150,   3.18991,   7.05760
   4.16692,   6.69430,   2.91274,   9.86202,   7.39460
   2.28956,   6.68566,   6.08238,   7.13317,   4.51993
   4.23927,   6.91225,   3.56740,   1.51780,   3.36833
   7.85565,   2.17383,   8.85045,   1.90758,   8.97143
   3.05757,   9.37891,   5.80982,   3.33502,   6.78852
   9.80099,   3.47507,   6.47112,   5.20211,   6.45195
   7.93934,   2.95306,   5.29284,   7.86919,   5.61254
   2.71504,   8.77201,   2.16990,   5.87034,   7.09789
   2.03095,   9.66010,   3.04220,   4.39947,   7.74894
   6.67949,   8.16944,   1.12116,   7.82887,   6.87120
   4.53389,   3.17228,   4.94776,   5.98705,   1.71292
   8.59918,   2.69389,   1.78802,   9.13613,   9.42694
   1.40184,   8.77228,   5.61658,   7.89204,   7.71370
   2.85667,   7.53576,   4.42776,   6.58835,   5.15384
   4.07398,   4.57047,   4.90225,   7.22564,   2.37584
   4.71629,   8.76290,   1.69807,   6.32331,   6.14556
   1.99442,   1.99010,   5.02376,   5.93372,   0.90997
   2.90341,   8.54018,   8.48259,   8.48393,   5.63677
   5.30081,   6.33628,   5.17582,   6.13803,   1.41352
   8.64332,   8.76095,   4.87930,   3.59772,   1.28697
   2.88087,   3.48388,   3.27811,   6.92631,   3.69771
   8.33563,   3.41522,   7.07400,   7.18112,   4.92158
   3.52756,   7.23104,   6.36758,   9.31470,   4.73300
   2.55816,   1.75244,   2.62034,   2.66953,   0.80722
   3.53757,   3.48552,   8.56358,   8.73855,   0.18255
   7.90711,   2.97342,   2.55969,   5.47197,   5.72911
   6.22188,   1.03777,   9.98717,   8.30986,   5.44871
   7.37110,   3.17121,   4.42267,   2.34113,   4.68742
   3.69856,   6.68144,   8.55163,   6.38322,   3.68775
   2.82000,   1.70566,   3.94021,   7.82323,   4.03975
   9.25264,   6.49704,   4.59495,   5.62777,   2.94279
   5.61030,   4.06467,   2.32229,   4.08867,   2.34714
   2.10145,   4.47961,   9.05169,   7.05581,   3.10471
   7.30268,   6.04926,   8.09125,   2.02400,   6.19536
   9.72220,   8.98548,   5.37842,   1.08154,   4.35958
   1.59064,   3.08193,   1.06932,   1.55036,   1.56695
   1.13366,   6.25323,   8.25049,   5.94565,   5.61447
   5.25977,   3.70707,   3.30496,   4.01206,   1.70613
   6.35742,   1.92437,   1.16937,   7.95240,   8.10318
   7.81630,   3.99761,   3.17802,   4.67713,   4.10241
   7.53960,   1.05034,   6.81995,   4.25385,   6.97820
   1.42405,   7.63984,   2.75418,   4.93252,   6.58644
   6.36905,   8.27071,   3.06404,   9.64434,   6.84958
   1.04282,   2.35742,   9.08648,   7.99041,   1.71159
   7.31179,   9.03500,   5.83111,   7.01447,   2.09041
   8.11890,   4.97358,   4.42919,   6.45434,   3.74089
   2.74848,   5.72808,   7.02263,   7.33728,   2.99617
   5.05607,   4.66803,   2.23200,   6.52846,   4.31395
   5.27400,   9.50631,   4.97375,   1.01928,   5.79226
   5.12066,   5.17170,   8.52069,   5.72271,   2.79845
   8.77431,   4.64934,   3.35293,   2.64691,   4.18495
   3.04480,   5.84056,   5.40512,   6.79121,   3.12049
   8.39893,   2.65280,   5.54907,   7.08040,   5.94668
   8.80862,   2.39898,   4.65048,   2.92019,   6.63908
   5.03661,   2.15299,   6.31697,   8.91712,   3.88279
   5.97557,   2.24791,   9.19535,   2.20688,   7.92049
   3.18565,   4.70581,   5.11512,   9.92160,   5.04114
   5.58061,   7.57865,   4.69293,   9.41412,   5.12658
   8.31234,   4.79494,   3.48594,   4.68781,   3.71706
   1.11530,   5.60030,   9.08019,   7.04543,   4.92498
   2.75863,   5.19623,   2.24173,   6.45509,   4.86767
   7.72994,   9.88388,   7.95576,   6.89373,   2.40154
   2.69690,   5.33432,   6.62885,   8.49150,   3.22884
   2.12859,   5.39075,   6.20257,   4.06731,   3.89885
   2.24532,   3.07856,   3.53530,   2.65332,   1.21333
   2.01842,   3.25215,   6.17116,   8.38932,   2.53817
   6.86681,   7.24428,   2.70252,   8.93189,   6.24080
   8.17918,   7.93130,   2.54189,   2.31015,   0.33934
   8.44095,   1.12618,   1.52200,   1.11193,   7.32626
   7.09176,   1.53608,   4.38364,   4.70262,   5.56483
   1.05048,   4.71126,   5.60333,   8.91322,   4.93525
   5.21864,   9.25640,   1.59923,   3.09353,   4.30540
   9.30393,   1.06140,   8.04484,   6.26115,   8.43331
   9.95348,   6.79326,   9.49216,   8.46180,   3.32395
   3.53202,   7.14730,   3.37772,   5.45726,   4.17070
   1.09033,   2.19417,   8.51103,   2.34632,   6.26276
   1.11909,   2.33233,   8.82238,   3.16541,   5.78560
   4.57060,   3.16393,   9.30618,   4.26972,   5.22921
   6.05889,   2.84232,   8.76916,   6.18611,   4.12535
   7.55147,   2.91931,   3.73052,   9.00047,   7.01636
   4.95104,   1.70723,   6.88234,   4.45300,   4.05265
   4.89775,   5.25507,   4.78538,   4.13631,   0.74092
   1.67949,   2.50323,   9.77802,   8.54458,   1.48321
   4.75492,   3.68090,   1.12009,   8.10867,   7.07062
   5.04663,   9.04367,   7.63856,   5.56450,   4.50312
   3.66358,   2.03893,   5.87647,   3.14664,   3.17671
   6.73081,   2.61120,   2.48634,   7.93571,   6.83130
   2.95228,   1.52272,   7.09031,   4.13116,   3.28637
   5.13088,   4.86542,   3.62059,   8.98919,   5.37516
   1.52312,   4.30900,   7.38571,   6.07388,   3.07929
   2.52089,   6.41276,   6.38401,   3.73925,   4.70546
   6.03346,   2.95829,   4.32911,   2.76836,   3.44856
   6.12993,   2.27327,   3.52214,   8.45730,   6.26335
   7.53013,   8.42036,   9.92576,   1.58892,   8.38423
   9.83756,   7.37689,   1.51302,   4.46456,   3.84272
   8.83721,   6.27755,   2.15876,   5.31113,   4.06070
   5.02756,   4.42191,   8.44983,   5.40683,   3.10268
   7.81358,   1.24558,   7.46418,   5.92449,   6.74605
   9.60907,   9.08060,   9.05194,   9.75415,   0.87886
   3.36580,   8.59787,   7.75300,   2.57754,   7.35934
   3.87422,   8.93911,   7.88588,   9.37108,   5.27816
   3.64936,   6.45876,   5.39662,   6.48614,   3.01326
   3.22869,   5.22785,   7.26324,   4.42839,   3.46887
   1.12691,   8.36878,   3.56931,   7.03000,   8.02627
   5.96470,   8.94084,   8.45816,   5.48597,   4.20610
   7.56895,   3.68506,   8.98483,   5.53381,   5.19559
   4.42340,   6.30592,   3.81242,   7.92730,   4.52505
   9.24080,   7.97606,   9.44529,   6.79808,   2.93382
   1.74571,   5.60626,   1.37438,   2.62851,   4.05915
   5.33416,   6.27035,   6.91716,   2.15384,   4.85445
   5.28568,   1.36745,   9.11589,   3.42302,   6.91095
   6.74817,   9.00332,   8.52722,   8.40844,   2.25827
   8.40070,   1.06525,   2.03342,   5.14037,   7.96630
   2.20414,   6.76200,   4.74981,   9.31530,   6.45118
   6.68508,   4.95598,   6.84093,   6.72843,   1.73275
   3.91439,   7.19407,   1.36574,   7.67772,   7.11319
   9.61438,   9.71983,   5.58887,   1.96162,   3.62879
   8.92318,   9.94653,   2.19939,   3.66998,   1.79162
   1.85399,   6.49892,   7.45010,   4.48181,   5.51236
   3.61636,   2.44678,   9.35716,   7.42858,   2.25551
   7.65606,   4.83952,   3.20480,   8.39647,   5.90646
   9.38842,   8.97872,   8.83012,   7.94772,   0.97287
   2.77418,   2.70254,   4.55841,   9.32574,   4.76787
   4.15155,   1.61271,   3.34502,   4.37221,   2.73876
   2.98253,   6.30490,   7.35664,   7.04233,   3.33720
   7.38226,   6.86042,   5.78760,   1.96846,   3.85462
   7.00785,   9.92654,   7.06991,   1.55275,   6.24162
   8.29098,   9.36547,   6.02829,   6.16225,   1.08282
   9.06796,   9.76788,   3.39992,   7.69647,   4.35319
   6.39894,   9.62452,   7.67075,   5.09157,   4.12996
   2.86265,   5.67791,   4.21714,   6.69032,   3.74731
   9.55912,   9.77279,   5.70262,   9.92329,   4.22607
   6.89260,   7.89684,   9.87516,   8.53935,   1.67119
   4.67376,   7.06692,   6.19468,   8.25860,   3.16022
   7.48643,   1.01238,   9.72663,   2.59853,   9.62928
   2.00951,   4.85899,   8.85313,   2.73246,   6.75145
   6.73017,   1.88442,   5.80384,   5.90373,   4.84677
   7.84775,   4.35381,   8.25252,   1.99174,   7.16973
   1.07620,   7.72185,   3.88325,   7.01001,   7.34448
   2.02692,   5.72491,   3.28461,   8.92323,   6.74309
   8.71340,   8.68861,   1.12329,   7.80757,   6.68433
   3.79662,   3.20048,   2.77675,   5.07384,   2.37319
   9.52998,   3.20983,   8.13602,   1.11272,   9.44834
   8.62520,   2.84370,   3.27047,   3.86817,   5.81231
   4.16639,   9.46354,   2.53822,   4.79814,   5.75908
   3.98016,   9.47041,   8.92689,   1.60967,   9.14792
   7.94108,   7.51480,   3.49980,   7.59215,   4.11449
   5.30191,   4.39983,   1.15975,   4.94995,   3.89608
   2.26332,   3.35755,   8.86014,   9.50083,   1.26801
   5.34015,   7.77893,   4.29333,   4.20466,   2.44039
   7.27224,   9.08234,   7.05720,   4.38651,   3.22630
   3.94921,   6.66456,   8.28708,   4.54474,   4.62366
   4.12370,   8.99604,   4.18208,   7.47049,   5.87821
   8.70687,   5.61591,   6.19006,   6.13944,   3.09137
   9.72735,   5.32151,   6.14835,   5.75642,   4.42324
   9.58822,   7.10157,   1.35114,   5.49510,   4.83279
   7.26020,   4.53482,   9.68304,   8.72608,   2.88851
   9.84986,   2.06470,   4.72220,   2.05393,   8.22972
   2.60248,   3.55531,   8.32069,   6.68160,   1.89592
   4.39812,   1.93832,   3.98428,   2.74980,   2.75219
   8.91926,   2.03502,   3.76464,   9.04503,   8.67614
   2.45231,   3.74903,   6.25066,   9.13483,   3.16227
   5.87820,   4.73492,   9.48939,   7.06994,   2.67597
   2.60664,   9.44432,   3.24531,   4.82349,   7.01745
   4.61135,   3.34888,   5.93987,   1.51282,   4.60354
   5.81936,   7.78325,   1.21279,   9.56144,   8.57653
   8.29997,   6.40888,   4.86289,   8.02062,   3.68069
   5.82243,   3.88678,   8.56660,   7.23803,   2.34773
   2.24895,   9.15448,   1.73206,   1.68901,   6.90567
   8.70313,   2.87764,   6.94922,   2.73207,   7.19172
   2.29164,   4.97482,   9.57415,   3.56458,   6.58137
   1.90379,   7.96714,   5.51696,   5.77773,   6.06895
   3.65307,   9.24706,   6.30628,   7.81832,   5.79474
   4.57070,   8.84734,   5.21618,   7.43441,   4.81770
   5.27075,   9.46477,   7.38134,   5.39229,   4.64179
   6.08404,   7.33464,   3.27728,   8.67948,   5.54506
   7.74251,   7.56934,   9.47285,   8.78158,   0.71263
   3.50252,   5.01003,   8.80977,   9.92905,   1.87760
   5.84699,   2.31035,   7.53311,   1.88594,   6.66321
   2.28028,   4.56101,   4.36790,   8.01237,   4.29929
   1.72590,   3.59760,   9.66891,   2.61332,   7.29963
   8.34181,   1.92047,   6.17066,   5.89968,   6.42705
   2.18153,   4.58163,   4.45734,   7.13767,   3.59787
   2.36363,   1.50353,   7.84175,   8.25681,   0.95502
   7.34099,   1.59595,   7.58478,   3.23661,   7.20500
   6.51547,   7.83487,   5.23044,   8.91710,   3.91565
   3.26592,   5.11235,   6.84582,   7.50097,   1.95921
   8.20197,   4.99199,   6.99632,   9.08014,   3.82705
   1.46422,   3.52095,   5.22927,   3.62755,   2.60684
   3.27803,   4.83998,   9.51060,   9.83309,   1.59490
   6.88733,   7.53508,   6.64346,   2.84545,   3.85285
   9.12638,   6.13747,   8.63576,   1.34231,   7.88213
   4.79900,   1.08206,   5.89963,   9.01726,   4.85132
   6.98175,   8.34138,   2.05302,   3.67930,   2.11976
   4.77163,   6.89543,   4.73480,   5.36292,   2.21473
   3.72809,   9.25450,   8.27495,   6.39759,   5.83657
   6.67537,   2.42707,   8.05076,   5.48712,   4.96189
   8.72170,   3.97784,   9.62953,   7.66730,   5.13366
   1.29839,   5.70471,   4.95007,   9.97271,   6.68151
   3.65903,   7.67654,   4.74447,   1.59400,   5.10547
   7.38273,   1.12154,   7.02305,   6.26930,   6.30639
   5.22179,   2.29714,   9.55146,   3.37699,   6.83211
   2.01003,   8.67282,   9.90125,   6.56535,   7.45125
   3.11659,   9.30561,   2.15888,   6.10194,   7.33837
   5.41644,   5.50244,   7.70260,   1.85371,   5.84951
   4.26176,   1.82760,   1.15514,   3.53938,   3.40730
   3.69243,   5.33047,   9.95421,   9.35509,   1.74417
   1.42096,   4.79174,   5.59763,   4.59219,   3.51754
   4.48788,   4.31417,   4.70381,   9.41825,   4.71764
   7.08889,   1.53123,   7.83530,   2.26548,   7.86832
   6.29826,   3.76286,   9.41521,   2.34510,   7.51097
   4.00323,   4.81689,   2.14231,   4.89448,   2.86992
   1.17579,   6.09149,   3.19357,   1.57112,   5.17652
   2.98269,   6.51452,   6.89835,   1.54732,   6.41150
   5.96826,   5.37862,   4.14230,   8.97271,   4.86627
   1.52414,   7.22731,   2.56782,   7.84021,   7.76687
   4.95769,   4.03107,   6.04903,   4.90843,   1.46956
   7.72060,   7.41390,   4.24632,   8.16173,   3.92740
   8.88609,   5.50941,   5.91684,   8.48083,   4.23981
   3.92214,   4.23604,   8.88198,   7.63171,   1.28907
   7.19801,   4.41490,   6.64758,   3.55777,   4.15844
   8.46677,   8.71746,   3.74456,   8.51816,   4.78018
   7.44689,   9.20570,   4.28295,   5.15626,   1.96369
   2.18216,   8.34803,   9.17611,   4.74628,   7.59219
   5.74162,   6.51614,   1.54307,   2.81765,   1.49145
   7.77081,   1.06212,   9.61869,   7.52963,   7.02643
   4.18812,   5.67207,   9.26359,   6.82932,   2.85093
   2.33073,   1.98707,   4.43925,   5.34837,   0.97191
   5.82924,   7.99556,   2.22673,   6.36708,   4.67284
   6.10529,   7.57047,   9.72481,   1.78215,   8.07668
   1.74106,   8.94125,   9.87844,   3.56451,   9.57645
   7.42812,   3.83570,   1.69612,   1.84531,   3.59552
   8.06735,   6.02717,   9.18716,   1.64727,   7.81104
   4.60210,   5.93177,   5.10149,   2.95268,   2.52693
   1.96944,   1.39145,   3.06500,   8.05466,   5.02302
   7.77917,   2.59447,   6.59573,   9.69900,   6.04246
   2.91732,   5.28781,   3.47447,   9.41726,   6.39812
   1.98681,   6.20901,   2.49125,   4.51507,   4.68218
   7.61319,   2.48842,   3.39679,   4.22916,   5.19194
   8.26308,   4.02699,   7.12053,   2.37333,   6.36242
   4.34030,   7.95809,   1.32105,   4.66277,   4.92497
   5.10870,   4.10790,   3.44224,   7.30278,   3.98816
   9.55398,   1.20151,   9.35916,   6.91498,   8.70274
   5.92373,   2.06818,   5.59510,   5.09900,   3.88733
   8.30542,   6.62235,   7.86147,   9.15335,   2.12172
   1.64063,   2.86476,   3.35653,   3.85493,   1.32170
   5.31399,   6.55978,   5.53803,   6.06639,   1.35320
   2.62529,   6.59257,   2.67762,   6.63521,   5.60373
   6.10883,   3.24014,   3.66124,   1.17277,   3.79761
   2.22440,   4.69270,   7.28911,   5.51818,   3.03788
   1.89548,   8.40596,   1.41928,   3.69079,   6.89537
   9.05944,   2.94091,   9.86076,   2.58305,   9.50797
   5.66264,   2.84497,   8.74272,   7.37648,   3.13143
   6.41828,   6.94366,   4.29650,   4.46506,   0.55176
   7.37291,   7.98024,   6.96663,   2.71405,   4.29573
   3.87272,   8.23852,   2.31225,   7.54367,   6.81381
   4.87038,   8.43481,   7.78494,   4.90490,   4.58255
   1.81241,   1.97317,   9.27389,   1.46226,   7.81328
   8.70943,   7.58976,   8.78498,   8.84760,   1.12142
   6.10373,   1.62561,   5.25286,   3.63928,   4.75996
   9.19711,   6.22025,   8.86474,   3.55046,   6.09124
   9.35868,   8.22392,   8.15504,   9.19911,   1.54200
   4.16835,   8.66214,   3.23976,   6.02434,   5.28659
   4.94870,   9.75537,   2.82864,   8.41823,   7.37209
   8.93258,   1.99751,   6.20223,   8.56880,   7.32775
   6.63276,   5.95397,   5.30718,   3.47286,   1.95589
   6.00535,   6.02765,   4.35826,   5.98715,   1.62905
   6.05085,   5.74635,   2.10152,   3.24932,   1.18751
   6.81013,   9.34225,   4.21937,   7.21729,   3.92417
   7.68664,   3.64930,   7.00247,   3.36059,   5.43722
   7.33521,   7.14536,   6.70768,   2.29405,   4.41771
   8.42710,   5.59992,   8.16773,   5.70352,   3.75037
   1.40539,   8.92838,   2.82795,   9.09528,   9.79157
   8.77696,   7.89798,   9.97101,   5.72763,   4.33346
   5.55259,   3.92163,   2.41511,   1.29145,   1.98056
   4.98882,   3.03990,   3.85948,   3.03846,   2.11480
   8.57295,   6.63533,   7.96880,   5.61421,   3.04934
   7.66354,   6.29183,   2.96667,   3.81662,   1.61369
   5.24363,   6.69385,   6.07576,   8.26762,   2.62819
   4.73591,   8.83987,   1.36036,   3.18603,   4.49172
   4.93706,   2.85364,   4.81802,   4.62567,   2.09228
   2.55490,   3.99436,   3.37657,   3.09861,   1.46606
   9.63443,   7.18085,   3.16581,   4.85924,   2.98123
   6.38506,   7.80172,   1.10271,   5.30013,   4.43004
   5.09049,   4.72734,   5.47238,   7.97426,   2.52809
   6.81529,   8.68172,   9.54820,   7.45238,   2.80643
   5.80065,   5.09956,   9.93235,   8.95470,   1.20305
   8.46471,   5.22417,   7.41053,   6.34046,   3.41264
   3.40872,   7.48678,   3.53600,   6.66531,   5.14035
   4.77132,   6.40537,   8.97334,   3.56086,   5.65376
   7.82808,   8.92687,   7.84535,   7.98920,   1.10817
   2.83398,   5.93340,   3.17327,   1.10138,   3.72815
   3.36149,   3.78190,   8.45640,   1.65213,   6.81725
   4.35579,   4.59628,   8.94026,   9.74943,   0.84416
   9.65222,   9.45765,   6.65168,   8.22457,   1.58489
   7.04156,   2.93963,   6.28125,   5.98768,   4.11242
   9.76735,   5.65019,   8.22933,   9.02437,   4.19322
   5.36996,   2.07113,   4.96162,   3.63594,   3.55524
   2.46582,   3.93893,   5.48650,   8.00773,   2.92005
   7.93625,   2.50444,   4.69452,   4.14660,   5.45938
   3.35607,   3.22186,   8.03837,   8.98772,   0.95879
   5.28294,   9.19718,   8.75633,   5.87884,   4.85811
   5.90436,   3.37825,   9.53925,   6.14071,   4.23454
   3.72400,   9.21046,   1.52539,   5.01474,   6.50206
   3.50612,   1.18497,   1.99076,   7.97031,   6.41426
   5.61634,   4.75263,   1.83063,   7.08597,   5.32584
   4.68260,   1.41437,   5.26891,   2.78869,   4.10278
   4.46707,   9.78615,   9.55673,   1.03048,  10.04936
   3.31610,   2.16839,   4.51214,   8.10887,   3.77541
   4.44070,   3.55698,   5.97319,   1.19736,   4.85690
   4.00367,   8.77064,   8.54203,   6.94740,   5.02661
   4.25270,   5.28339,   7.99080,   5.18135,   2.99254
   5.39794,   3.27243,   9.04978,   1.11366,   8.21583
   9.54122,   3.69766,   1.69951,   8.22369,   8.75855
   3.90268,   4.76418,   8.79510,   7.08063,   1.91876
   1.87272,   4.38949,   7.90252,   3.17255,   5.35787
   8.25957,   7.70454,   9.13220,   4.17151,   4.99164
   6.49845,   7.79114,   1.77930,   3.80472,   2.40279
   9.54192,   5.85915,   3.80970,   7.40090,   5.14388
   1.92355,   7.99065,   5.70837,   8.04326,   6.50088
   8.06287,   7.01940,   8.79500,   8.95994,   1.05643
   3.68345,   6.21520,   5.75924,   2.16711,   4.39467
   3.20167,   8.14041,   9.53299,   8.33567,   5.08180
   6.24519,   8.42599,   1.67672,   8.69776,   7.35192
   1.33926,   7.98401,   2.04553,   7.89218,   8.85077
   4.09696,   9.91797,   7.35172,   3.45030,   7.00751
   2.53475,   8.60019,   6.28409,   7.50432,   6.18696
   3.69129,   3.20227,   5.77312,   6.48355,   0.86246
   4.14087,   9.97523,   3.40131,   3.33991,   5.83468
   1.11040,   6.12934,   9.89089,   2.28184,   9.11523
   7.80000,   4.94713,   4.23716,   3.72147,   2.89911
   1.36031,   2.51649,   2.93598,   7.91402,   5.11055
   1.52250,   9.10557,   3.70253,   8.45017,   8.94668
   6.21166,   1.07332,   5.92050,   5.50681,   5.15497
   4.58009,   9.44777,   9.42081,   3.31905,   7.80549
   8.65036,   1.18216,   2.50578,   4.05316,   7.62682
   5.35152,   4.07198,   3.33357,   4.51179,   1.73937
   4.61947,   1.03201,   6.23416,   7.53563,   3.81624
   8.95847,   3.87081,   2.14660,   1.34610,   5.15025
   9.65175,   6.90873,   3.50304,   4.74655,   3.01172
   4.84261,   2.18876,   8.60316,   7.47513,   2.88364
   8.26944,   5.27700,   6.39427,   1.06293,   6.11375
   5.29612,   3.05278,   8.80553,   3.42894,   5.82583
   2.31427,   3.62487,   1.45358,   9.76332,   8.41246
   2.00296,   1.07962,   7.18846,   2.12404,   5.14791
   1.71837,   8.29481,   7.64958,   8.91604,   6.69728
   2.54981,   7.68907,   4.85521,   2.22343,   5.77393
   2.09149,   6.87988,   2.72353,   1.12717,   5.04748
   4.21625,   3.25886,   8.38606,   5.55637,   2.98726
   7.96902,   2.15128,   3.80328,   7.42316,   6.85198
   6.62232,   6.87659,   5.95903,   9.97485,   4.02386
   2.32319,   4.67286,   8.28599,   8.00731,   2.36614
   6.42745,   2.41254,   2.73849,   6.99523,   5.85144
   5.50200,   3.68791,   4.74805,   5.61708,   2.01150
   2.73324,   7.72542,   6.05115,   1.95596,   6.45697
   5.65597,   1.20036,   2.63129,   1.22267,   4.67298
   9.96513,   6.60906,   6.38498,   8.43803,   3.93423
   7.39768,   8.65528,   7.51897,   4.03244,   3.70641
   7.19872,   7.56290,   4.32879,   6.50523,   2.20669
   3.26291,   8.68790,   5.39608,   6.29432,   5.49886
   1.97744,   3.87718,   6.21932,   2.52397,   4.15507
   3.53504,   8.63807,   2.01884,   9.75384,   9.26667
   6.13193,   5.56571,   2.67962,   6.92647,   4.28442
   4.95143,   5.78301,   7.58940,   5.48194,   2.26560
   6.92067,   3.34109,   8.96758,   9.06239,   3.58083
   9.64275,   3.24379,   1.82843,   2.23010,   6.41156
   7.23771,   3.77427,   5.43324,   1.39554,   5.31963
   7.43963,   6.88678,   6.40950,   3.80944,   2.65818
   4.60906,   3.59993,   9.75222,   3.54493,   6.28878
   7.31067,   1.07626,   5.85654,   2.07395,   7.29218
   8.16765,   1.39892,   6.93703,   2.59224,   8.04319
   3.30627,   2.08121,   4.93689,   2.59706,   2.64113
   9.91138,   6.10121,   4.48198,   6.68878,   4.40311
   8.70105,   2.69866,   1.09726,   8.83448,   9.79251
   8.24939,   3.37911,   5.87004,   2.85317,   5.72897
   8.50199,   8.01896,   8.25806,   6.75685,   1.57701
   3.13920,   9.09436,   7.55159,   4.16591,   6.85031
   9.95881,   1.44705,   4.18896,   9.62183,  10.09784
   1.94026,   5.73677,   6.67871,   9.43097,   4.68918
   9.54339,   6.30076,   7.13553,   9.19601,   3.84190
   3.80894,   6.70652,   3.81666,   3.20266,   2.96191
   3.26901,   6.99121,   1.64860,   6.75856,   6.32190
   7.18017,   1.80319,   9.73517,   5.40671,   6.90272
   2.20726,   4.33593,   7.21853,   2.88424,   4.82881
   5.26883,   7.49191,   5.32249,   9.83218,   5.02786
   8.15380,   3.12274,   5.27446,   6.04764,   5.09013
   3.41091,   2.51109,   5.88314,   3.45456,   2.58992
   8.98988,   1.39496,   8.63018,   6.84928,   7.80092
   5.26733,   4.77313,   8.14094,   8.14234,   0.49421
   6.24362,   8.43480,   4.03978,   3.80002,   2.20425
   4.70527,   1.34778,   3.66518,   5.01590,   3.61900
   8.05019,   3.03967,   2.29704,   8.72670,   8.15143
   8.47396,   1.31427,   4.48699,   8.95707,   8.44054
   6.68863,   4.69147,   6.04067,   3.18279,   3.48656
   7.34885,   6.47114,   2.52584,   2.53578,   0.87777
   4.24168,   2.35812,   1.43673,   9.61561,   8.39296
   9.19990,   1.94663,   5.48728,   1.77068,   8.15003
   2.60902,   3.45594,   3.15693,   7.23597,   4.16603
   2.62769,   7.55490,   5.08040,   7.24232,   5.38065
   2.18451,   9.11051,   4.99667,   2.67709,   7.30410
   8.26982,   8.43917,   9.98155,   3.68509,   6.29874
   1.59637,   1.35861,   3.13434,   6.31520,   3.18973
   2.11566,   8.84524,   5.97860,   3.52144,   7.16413
   1.38390,   4.80890,   8.82381,   4.14301,   5.80004
   2.97572,   8.51964,   4.25257,   8.46046,   6.95998
